SA2_MAINCODE_2016,SA2_NAME_2016,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
602011043,Norwood (Tas.),64010,Launceston,1,Good,Good,0
602011044,Prospect Vale - Blackstone,64210,Meander Valley,0.9999953,Good,Good,0
602011044,Prospect Vale - Blackstone,65810,West Tamar,0.0000047,Good,Good,1
602011045,Ravenswood,64010,Launceston,1,Good,Good,0
602011046,Riverside,65810,West Tamar,1,Good,Good,0
602011047,South Launceston,64010,Launceston,1,Good,Good,0
602011048,Summerhill - Prospect,64010,Launceston,0.9999979,Good,Good,0
602011048,Summerhill - Prospect,64210,Meander Valley,0.0000021,Good,Good,1
602011049,Trevallyn,65810,West Tamar,0.5967881,Good,Good,0
602011049,Trevallyn,64010,Launceston,0.4032119,Good,Good,0
602011050,Waverley - St Leonards,64010,Launceston,1,Good,Good,0
602011051,West Launceston,64010,Launceston,1,Good,Good,0
602011052,Youngtown - Relbia,64010,Launceston,1,Good,Good,0
602021053,Beauty Point - Beaconsfield,65810,West Tamar,1,Good,Good,0
602021054,Deloraine,64210,Meander Valley,0.9999982,Good,Good,0
602021054,Deloraine,65810,West Tamar,0.0000018,Good,Good,1
602021055,Grindelwald - Lanena,65810,West Tamar,0.9999948,Good,Good,0
602021055,Grindelwald - Lanena,64210,Meander Valley,0.0000052,Good,Good,1
602021056,Hadspen - Carrick,64210,Meander Valley,1,Good,Good,0
602021057,Westbury,64210,Meander Valley,0.9698608,Good,Good,0
602021057,Westbury,65810,West Tamar,0.0074769,Good,Good,1
602021057,Westbury,64610,Northern Midlands,0.0226623,Good,Good,0
602031058,Dilston - Lilydale,64010,Launceston,0.9863822,Good,Good,0
602031058,Dilston - Lilydale,61810,Dorset,0.0070657,Good,Good,1
602031058,Dilston - Lilydale,60210,Break O'Day,0.0000025,Good,Good,1
602031058,Dilston - Lilydale,64610,Northern Midlands,0.0065495,Good,Good,1
602031059,George Town,64010,Launceston,0.0121696,Good,Good,0
602031059,George Town,62210,George Town,0.9878245,Good,Good,0
602031059,George Town,61810,Dorset,0.0000015,Good,Good,1
602031059,George Town,65810,West Tamar,0.0000044,Good,Good,1
602031060,Longford,64610,Northern Midlands,1,Good,Good,0
602031061,Northern Midlands,64610,Northern Midlands,0.999175,Good,Good,0
602031061,Northern Midlands,60210,Break O'Day,0.000825,Good,Good,1
602031062,Perth - Evandale,64610,Northern Midlands,1,Good,Good,0
602031064,St Helens - Scamander,60210,Break O'Day,0.9999868,Good,Good,0
602031064,St Helens - Scamander,61810,Dorset,0.0000132,Good,Good,1
602031099,Flinders and Cape Barren Islands,62010,Flinders (Tas.),1,Good,Good,0
602031100,Scottsdale - Bridport,61810,Dorset,0.995908,Good,Good,0
602031100,Scottsdale - Bridport,64010,Launceston,0.001368,Good,Good,1
602031100,Scottsdale - Bridport,60210,Break O'Day,0.002724,Good,Good,1
603011065,Central Highlands,65010,Southern Midlands,0.0014804,Good,Good,1
603011065,Central Highlands,61510,Derwent Valley,0.0000049,Good,Good,1
603011065,Central Highlands,61010,Central Highlands (Tas.),0.9985148,Good,Good,0
603011066,Derwent Valley,61510,Derwent Valley,0.9703468,Good,Good,0
603011066,Derwent Valley,61010,Central Highlands (Tas.),0.0296402,Good,Good,0
603011066,Derwent Valley,63010,Huon Valley,0.0000065,Good,Good,1
603011066,Derwent Valley,65010,Southern Midlands,0.0000065,Good,Good,1
603011067,Southern Midlands,65010,Southern Midlands,0.9976754,Good,Good,0
603011067,Southern Midlands,62410,Glamorgan-Spring Bay,0.0023246,Good,Good,1
603011068,Wilderness - East,63010,Huon Valley,0.0513296,Good,Good,0
603011068,Wilderness - East,61510,Derwent Valley,0.9468151,Good,Good,0
603011068,Wilderness - East,61010,Central Highlands (Tas.),0.0018553,Good,Good,1
603021069,Bruny Island - Kettering,63610,Kingborough,0.9999966,Good,Good,0
603021069,Bruny Island - Kettering,63010,Huon Valley,0.0000034,Good,Good,1
603021070,Cygnet,63010,Huon Valley,0.9999976,Good,Good,0
603021070,Cygnet,63610,Kingborough,0.0000024,Good,Good,1
603021071,Geeveston - Dover,63010,Huon Valley,1,Good,Good,0
603021072,Huonville - Franklin,63010,Huon Valley,1,Good,Good,0
603031073,Forestier - Tasman,65210,Tasman,1,Good,Good,0
603031074,Triabunna - Bicheno,62410,Glamorgan-Spring Bay,1,Good,Good,0
604011075,Acton - Upper Burnie,60610,Burnie,1,Good,Good,0
604011076,Burnie - Ulverstone Region,60610,Burnie,0.4828957,Good,Good,0
604011076,Burnie - Ulverstone Region,60810,Central Coast (Tas.),0.5170983,Good,Good,0
604011076,Burnie - Ulverstone Region,63210,Kentish,0.000002,Good,Good,1
604011076,Burnie - Ulverstone Region,65410,Waratah-Wynyard,0.000004,Good,Good,1
604011077,Burnie - Wivenhoe,60610,Burnie,1,Good,Good,0
604011078,Parklands - Camdale,60610,Burnie,1,Good,Good,0
604011079,Penguin - Sulphur Creek,60810,Central Coast (Tas.),1,Good,Good,0
604011080,Romaine - Havenview,60610,Burnie,1,Good,Good,0
604011081,Somerset,65410,Waratah-Wynyard,1,Good,Good,0
604011082,Ulverstone,60810,Central Coast (Tas.),1,Good,Good,0
604011083,West Ulverstone,60810,Central Coast (Tas.),1,Good,Good,0
604011084,Wynyard,65410,Waratah-Wynyard,1,Good,Good,0
604021085,Devonport,61610,Devonport,1,Good,Good,0
604021086,East Devonport,63810,Latrobe (Tas.),0.0048895,Good,Good,1
604021086,East Devonport,61610,Devonport,0.9951105,Good,Good,0
604021087,Latrobe,63810,Latrobe (Tas.),0.9999978,Good,Good,0
604021087,Latrobe,61610,Devonport,0.0000022,Good,Good,1
604021088,Miandetta - Don,61610,Devonport,1,Good,Good,0
604021089,Port Sorell,63810,Latrobe (Tas.),1,Good,Good,0
604021090,Quoiba - Spreyton,63810,Latrobe (Tas.),0.181244,Good,Good,0
604021090,Quoiba - Spreyton,61610,Devonport,0.818756,Good,Good,0
604021091,Sheffield - Railton,63210,Kentish,0.9975571,Good,Good,0
604021091,Sheffield - Railton,63810,Latrobe (Tas.),0.0024412,Good,Good,1
604021091,Sheffield - Railton,60810,Central Coast (Tas.),0.0000016,Good,Good,1
604021092,Turners Beach - Forth,61610,Devonport,0.121133,Good,Good,0
604021092,Turners Beach - Forth,60810,Central Coast (Tas.),0.8775724,Good,Good,0
604021092,Turners Beach - Forth,63210,Kentish,0.0012946,Good,Good,1
604031093,King Island,63410,King Island,1,Good,Good,0
604031094,North West,61210,Circular Head,0.9999976,Good,Good,0
604031094,North West,65410,Waratah-Wynyard,0.0000024,Good,Good,1
604031095,Smithton,61210,Circular Head,1,Good,Good,0
604031096,Waratah,65410,Waratah-Wynyard,0.9999748,Good,Good,0
604031096,Waratah,60610,Burnie,0.0000056,Good,Good,1
604031096,Waratah,61210,Circular Head,0.0000196,Good,Good,1
604031097,West Coast (Tas.),65610,West Coast,1,Good,Good,0
604031098,Wilderness - West,65610,West Coast,1,Good,Good,0
697979799,Migratory - Offshore - Shipping (Tas.),69799,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),69499,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,71000,Darwin,1,Good,Good,0
701011002,Darwin City,71150,Darwin Waterfront Precinct,0.0524041,Poor,Good,0
701011002,Darwin City,71000,Darwin,0.9475959,Good,Good,0
701011003,East Point,71000,Darwin,1,Good,Good,0
701011004,Fannie Bay - The Gardens,71000,Darwin,1,Good,Good,0
701011005,Larrakeyah,71000,Darwin,1,Good,Good,0
701011006,Ludmilla - The Narrows,71000,Darwin,1,Good,Good,0
701011007,Parap,71000,Darwin,1,Good,Good,0
701011008,Stuart Park,71000,Darwin,1,Good,Good,0
701011009,Woolner - Bayview - Winnellie,71000,Darwin,1,Good,Good,0
701021010,Alawa,71000,Darwin,1,Good,Good,0
701021011,Anula,71000,Darwin,1,Good,Good,0
701021012,Berrimah,71000,Darwin,0.6554814,Good,Good,0
701021012,Berrimah,79399,Unincorporated NT,0.0241888,Poor,Good,0
701021012,Berrimah,72300,Litchfield,0.3203298,Good,Good,0
701021013,Brinkin - Nakara,71000,Darwin,1,Good,Good,0
701021014,Buffalo Creek,71000,Darwin,1,Good,Good,0
701021015,Charles Darwin,71000,Darwin,0.5,Good,Good,0
701021015,Charles Darwin,79399,Unincorporated NT,0.5,Poor,Good,0
701021016,Coconut Grove,71000,Darwin,1,Good,Good,0
701021017,East Arm,79399,Unincorporated NT,1,Poor,Good,0
701021018,Jingili,71000,Darwin,1,Good,Good,0
701021019,Karama,71000,Darwin,1,Good,Good,0
701021020,Leanyer,71000,Darwin,1,Good,Good,0
701021021,Lyons (NT),71000,Darwin,1,Good,Good,0
701021022,Malak - Marrara,71000,Darwin,1,Good,Good,0
701021023,Millner,71000,Darwin,1,Good,Good,0
701021024,Moil,71000,Darwin,1,Good,Good,0
701021025,Nightcliff,71000,Darwin,1,Good,Good,0
701021026,Rapid Creek,71000,Darwin,1,Good,Good,0
701021027,Tiwi,71000,Darwin,1,Good,Good,0
701021028,Wagaman,71000,Darwin,1,Good,Good,0
701021029,Wanguri,71000,Darwin,1,Good,Good,0
701021030,Wulagi,71000,Darwin,1,Good,Good,0
701031031,Howard Springs,72300,Litchfield,0.9869919,Good,Good,0
701031031,Howard Springs,72800,Palmerston,0.0130081,Good,Good,0
701031032,Humpty Doo,72300,Litchfield,1,Good,Good,0
701031033,Koolpinyah,72300,Litchfield,0.9984133,Good,Good,0
701031033,Koolpinyah,79399,Unincorporated NT,0.0015867,Poor,Good,1
701031034,Virginia,72300,Litchfield,1,Good,Good,0
701031035,Weddell,72300,Litchfield,1,Good,Good,0
701041036,Bakewell,72800,Palmerston,1,Good,Good,0
701041037,Driver,72800,Palmerston,1,Good,Good,0
701041038,Durack - Marlow Lagoon,72800,Palmerston,1,Good,Good,0
701041039,Gray,72800,Palmerston,1,Good,Good,0
701041040,Moulden,72800,Palmerston,1,Good,Good,0
701041041,Palmerston - North,72800,Palmerston,1,Good,Good,0
701041042,Palmerston - South,72800,Palmerston,1,Good,Good,0
701041043,Rosebery - Bellamack,72800,Palmerston,1,Good,Good,0
701041044,Woodroffe,72800,Palmerston,1,Good,Good,0
702011045,Charles,70200,Alice Springs,1,Good,Good,0
702011046,East Side,70200,Alice Springs,1,Good,Good,0
702011047,Flynn (NT),70200,Alice Springs,1,Good,Good,0
702011048,Larapinta,70200,Alice Springs,1,Good,Good,0
702011049,Mount Johns,70200,Alice Springs,1,Good,Good,0
702011050,Petermann - Simpson,79399,Unincorporated NT,0.4454755,Poor,Good,0
702011050,Petermann - Simpson,72330,MacDonnell,0.5545245,Poor,Good,0
702011051,Ross,70200,Alice Springs,1,Good,Good,0
702011052,Sandover - Plenty,70420,Barkly,0.2775595,Acceptable,Good,0
702011052,Sandover - Plenty,70620,Central Desert,0.169316,Poor,Good,0
702011052,Sandover - Plenty,72330,MacDonnell,0.5531246,Poor,Good,0
702011053,Tanami,70620,Central Desert,0.1193909,Poor,Good,0
702011053,Tanami,72330,MacDonnell,0.8806091,Poor,Good,0
702011054,Yuendumu - Anmatjere,70620,Central Desert,1,Poor,Good,0
702021055,Barkly,70420,Barkly,1,Acceptable,Good,0
702021056,Tennant Creek,70420,Barkly,1,Acceptable,Good,0
702031057,Alligator,70700,Coomalie,0.2892982,Poor,Good,0
702031057,Alligator,74560,Wagait,0.1011371,Poor,Good,0
702031057,Alligator,74660,West Arnhem,0.3049443,Acceptable,Good,0
702031057,Alligator,79399,Unincorporated NT,0.2684866,Poor,Good,0
702031057,Alligator,70540,Belyuen,0.0361339,Poor,Good,0
702031058,Daly,79399,Unincorporated NT,0.1235157,Poor,Good,0
702031058,Daly,74680,West Daly,0.3769858,Acceptable,Good,0
702031058,Daly,74550,Victoria Daly,0.4994985,Poor,Good,0
702031059,Thamarrurr,74680,West Daly,1,Acceptable,Good,0
702031060,Tiwi Islands,74050,Tiwi Islands,1,Good,Good,0
702031061,West Arnhem,74660,West Arnhem,0.9999958,Acceptable,Good,0
702031061,West Arnhem,71300,East Arnhem,0.0000042,Good,Good,1
702041062,Anindilyakwa,71300,East Arnhem,0.6482988,Good,Good,0
702041062,Anindilyakwa,79399,Unincorporated NT,0.3517012,Poor,Good,0
702041063,East Arnhem,79399,Unincorporated NT,0.0000013,Poor,Good,1
702041063,East Arnhem,71300,East Arnhem,0.9967743,Good,Good,0
702041063,East Arnhem,74660,West Arnhem,0.0032244,Acceptable,Good,1
702041064,Nhulunbuy,79399,Unincorporated NT,0.9999968,Poor,Good,0
702041064,Nhulunbuy,71300,East Arnhem,0.0000032,Good,Good,1
702051065,Elsey,73600,Roper Gulf,0.9999956,Good,Good,0
702051065,Elsey,74660,West Arnhem,0.0000044,Acceptable,Good,1
702051066,Gulf,73600,Roper Gulf,1,Good,Good,0
702051067,Katherine,72200,Katherine,0.9941543,Good,Good,0
702051067,Katherine,73600,Roper Gulf,0.0058457,Good,Good,1
702051068,Victoria River,70620,Central Desert,0.2423487,Poor,Good,0
702051068,Victoria River,74550,Victoria Daly,0.7576513,Poor,Good,0
797979799,Migratory - Offshore - Shipping (NT),79799,Migratory - Offshore - Shipping (NT),1,Good,Good,0
799999499,No usual address (NT),79499,No usual address (NT),1,Good,Good,0
801011001,Aranda,89399,Unincorporated ACT,1,Good,Good,0
801011002,Belconnen,89399,Unincorporated ACT,1,Good,Good,0
801011003,Bruce,89399,Unincorporated ACT,1,Good,Good,0
801011004,Charnwood,89399,Unincorporated ACT,1,Good,Good,0
801011005,Cook,89399,Unincorporated ACT,1,Good,Good,0
801011006,Dunlop,89399,Unincorporated ACT,1,Good,Good,0
801011007,Evatt,89399,Unincorporated ACT,1,Good,Good,0
801011008,Florey,89399,Unincorporated ACT,1,Good,Good,0
801011009,Flynn (ACT),89399,Unincorporated ACT,1,Good,Good,0
801011010,Fraser,89399,Unincorporated ACT,1,Good,Good,0
801011011,Giralang,89399,Unincorporated ACT,1,Good,Good,0
801011012,Gooromon,89399,Unincorporated ACT,1,Good,Good,0
801011013,Hawker,89399,Unincorporated ACT,1,Good,Good,0
801011014,Higgins,89399,Unincorporated ACT,1,Good,Good,0
801011015,Holt,89399,Unincorporated ACT,1,Good,Good,0
801011016,Kaleen,89399,Unincorporated ACT,1,Good,Good,0
801011017,Latham,89399,Unincorporated ACT,1,Good,Good,0
801011018,Lawson,89399,Unincorporated ACT,1,Good,Good,0
801011019,Macgregor (ACT),89399,Unincorporated ACT,1,Good,Good,0
801011020,Macquarie,89399,Unincorporated ACT,1,Good,Good,0
801011021,McKellar,89399,Unincorporated ACT,1,Good,Good,0
801011022,Melba,89399,Unincorporated ACT,1,Good,Good,0
801011023,Page,89399,Unincorporated ACT,1,Good,Good,0
801011024,Scullin,89399,Unincorporated ACT,1,Good,Good,0
801011025,Spence,89399,Unincorporated ACT,1,Good,Good,0
801011026,Weetangera,89399,Unincorporated ACT,1,Good,Good,0
801011111,Molonglo Corridor,89399,Unincorporated ACT,1,Good,Good,0
801011112,West Belconnen,89399,Unincorporated ACT,1,Good,Good,0
801031031,Hume,89399,Unincorporated ACT,1,Good,Good,0
801031032,Kowen,89399,Unincorporated ACT,1,Good,Good,0
801031113,Canberra East,89399,Unincorporated ACT,1,Good,Good,0
801031114,Canberra Airport,89399,Unincorporated ACT,1,Good,Good,0
801031115,Majura,89399,Unincorporated ACT,1,Good,Good,0
801041034,Amaroo,89399,Unincorporated ACT,1,Good,Good,0
801041035,Bonner,89399,Unincorporated ACT,1,Good,Good,0
801041036,Casey,89399,Unincorporated ACT,1,Good,Good,0
801041037,Crace,89399,Unincorporated ACT,1,Good,Good,0
801041038,Forde,89399,Unincorporated ACT,1,Good,Good,0
801041039,Franklin,89399,Unincorporated ACT,1,Good,Good,0
801041040,Gungahlin,89399,Unincorporated ACT,1,Good,Good,0
801041043,Hall,89399,Unincorporated ACT,1,Good,Good,0
801041044,Harrison,89399,Unincorporated ACT,1,Good,Good,0
801041045,Mitchell,89399,Unincorporated ACT,1,Good,Good,0
801041046,Ngunnawal,89399,Unincorporated ACT,1,Good,Good,0
801041047,Nicholls,89399,Unincorporated ACT,1,Good,Good,0
801041048,Palmerston,89399,Unincorporated ACT,1,Good,Good,0
801041116,Gungahlin - East,89399,Unincorporated ACT,1,Good,Good,0
801041117,Gungahlin - West,89399,Unincorporated ACT,1,Good,Good,0
801041118,Jacka,89399,Unincorporated ACT,1,Good,Good,0
801041119,Kenny,89399,Unincorporated ACT,1,Good,Good,0
801041120,Moncrieff,89399,Unincorporated ACT,1,Good,Good,0
801041121,Taylor,89399,Unincorporated ACT,1,Good,Good,0
801041122,Throsby,89399,Unincorporated ACT,1,Good,Good,0
801051049,Acton,89399,Unincorporated ACT,1,Good,Good,0
801051050,Ainslie,89399,Unincorporated ACT,1,Good,Good,0
801051051,Braddon,89399,Unincorporated ACT,1,Good,Good,0
801051053,Civic,89399,Unincorporated ACT,1,Good,Good,0
801051054,Dickson,89399,Unincorporated ACT,1,Good,Good,0
801051055,Downer,89399,Unincorporated ACT,1,Good,Good,0
801051056,Hackett,89399,Unincorporated ACT,1,Good,Good,0
801051057,Lyneham,89399,Unincorporated ACT,1,Good,Good,0
801051058,O'Connor (ACT),89399,Unincorporated ACT,1,Good,Good,0
801051060,Turner,89399,Unincorporated ACT,1,Good,Good,0
801051061,Watson,89399,Unincorporated ACT,1,Good,Good,0
801051123,Black Mountain,89399,Unincorporated ACT,1,Good,Good,0
801051124,Campbell,89399,Unincorporated ACT,1,Good,Good,0
801051125,Duntroon,89399,Unincorporated ACT,1,Good,Good,0
801051126,Parkes (ACT) - North,89399,Unincorporated ACT,1,Good,Good,0
801051127,Reid,89399,Unincorporated ACT,1,Good,Good,0
801051128,Russell,89399,Unincorporated ACT,1,Good,Good,0
801061062,Deakin,89399,Unincorporated ACT,1,Good,Good,0
801061063,Forrest,89399,Unincorporated ACT,1,Good,Good,0
801061064,Griffith (ACT),89399,Unincorporated ACT,1,Good,Good,0
801061066,Lake Burley Griffin,89399,Unincorporated ACT,1,Good,Good,0
801061067,Narrabundah,89399,Unincorporated ACT,1,Good,Good,0
801061068,Parkes (ACT) - South,89399,Unincorporated ACT,1,Good,Good,0
801061069,Red Hill (ACT),89399,Unincorporated ACT,1,Good,Good,0
801061070,Yarralumla,89399,Unincorporated ACT,1,Good,Good,0
801061129,Barton,89399,Unincorporated ACT,1,Good,Good,0
801061130,Fyshwick,89399,Unincorporated ACT,1,Good,Good,0
801061131,Kingston (ACT),89399,Unincorporated ACT,1,Good,Good,0
801071071,Banks,89399,Unincorporated ACT,1,Good,Good,0
801071072,Bonython,89399,Unincorporated ACT,1,Good,Good,0
801071073,Calwell,89399,Unincorporated ACT,1,Good,Good,0
801071074,Chisholm,89399,Unincorporated ACT,1,Good,Good,0
801071075,Conder,89399,Unincorporated ACT,1,Good,Good,0
801071076,Fadden,89399,Unincorporated ACT,1,Good,Good,0
801071077,Gilmore,89399,Unincorporated ACT,1,Good,Good,0
801071078,Gordon (ACT),89399,Unincorporated ACT,1,Good,Good,0
801071079,Gowrie (ACT),89399,Unincorporated ACT,1,Good,Good,0
801071080,Greenway,89399,Unincorporated ACT,1,Good,Good,0
801071081,Isabella Plains,89399,Unincorporated ACT,1,Good,Good,0
801071082,Kambah,89399,Unincorporated ACT,1,Good,Good,0
801071083,Macarthur,89399,Unincorporated ACT,1,Good,Good,0
801071084,Monash,89399,Unincorporated ACT,1,Good,Good,0
801071085,Mount Taylor,89399,Unincorporated ACT,1,Good,Good,0
801071086,Oxley (ACT),89399,Unincorporated ACT,1,Good,Good,0
801071087,Richardson,89399,Unincorporated ACT,1,Good,Good,0
801071088,Theodore,89399,Unincorporated ACT,1,Good,Good,0
801071089,Tuggeranong,89399,Unincorporated ACT,1,Good,Good,0
801071090,Wanniassa,89399,Unincorporated ACT,1,Good,Good,0
801071132,Tuggeranong - West,89399,Unincorporated ACT,1,Good,Good,0
801081091,Chapman,89399,Unincorporated ACT,1,Good,Good,0
801081092,Duffy,89399,Unincorporated ACT,1,Good,Good,0
801081093,Fisher,89399,Unincorporated ACT,1,Good,Good,0
801081094,Holder,89399,Unincorporated ACT,1,Good,Good,0
801081095,Rivett,89399,Unincorporated ACT,1,Good,Good,0
801081096,Stirling,89399,Unincorporated ACT,1,Good,Good,0
801081097,Waramanga,89399,Unincorporated ACT,1,Good,Good,0
801081098,Weston,89399,Unincorporated ACT,1,Good,Good,0
801081133,Scrivener,89399,Unincorporated ACT,1,Good,Good,0
801091099,Chifley,89399,Unincorporated ACT,1,Good,Good,0
801091100,Curtin,89399,Unincorporated ACT,1,Good,Good,0
801091101,Farrer,89399,Unincorporated ACT,1,Good,Good,0
801091102,Garran,89399,Unincorporated ACT,1,Good,Good,0
801091103,Hughes,89399,Unincorporated ACT,1,Good,Good,0
801091104,Isaacs,89399,Unincorporated ACT,1,Good,Good,0
801091105,Lyons (ACT),89399,Unincorporated ACT,1,Good,Good,0
801091106,Mawson,89399,Unincorporated ACT,1,Good,Good,0
801091107,O'Malley,89399,Unincorporated ACT,1,Good,Good,0
801091108,Pearce,89399,Unincorporated ACT,1,Good,Good,0
801091109,Phillip,89399,Unincorporated ACT,1,Good,Good,0
801091110,Torrens,89399,Unincorporated ACT,1,Good,Good,0
801101134,Arboretum,89399,Unincorporated ACT,1,Good,Good,0
801101135,Coombs,89399,Unincorporated ACT,1,Good,Good,0
801101136,Denman Prospect,89399,Unincorporated ACT,1,Good,Good,0
801101137,Molonglo,89399,Unincorporated ACT,1,Good,Good,0
801101138,Molonglo - North,89399,Unincorporated ACT,1,Good,Good,0
801101139,Wright,89399,Unincorporated ACT,1,Good,Good,0
801111140,ACT - South West,89399,Unincorporated ACT,1,Good,Good,0
801111141,Namadgi,89399,Unincorporated ACT,1,Good,Good,0
897979799,Migratory - Offshore - Shipping (ACT),89799,Migratory - Offshore - Shipping (ACT),1,Good,Good,0
899999499,No usual address (ACT),89499,No usual address (ACT),1,Good,Good,0
901011001,Christmas Island,51710,Christmas Island,1,Good,Good,0
901021002,Cocos (Keeling) Islands,51860,Cocos Islands,1,Good,Good,0
