POSTCODE,LGA_CODE_2022,LGA_NAME_2022,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
6367,54620,Kondinin,1,Good,Good,0
6368,56370,Narembeen,1,Good,Good,0
6369,56370,Narembeen,1,Good,Good,0
6370,59100,Wickepin,1,Good,Good,0
6372,59100,Wickepin,1,Good,Good,0
6373,52100,Corrigin,1,Good,Good,0
6375,52100,Corrigin,1,Good,Good,0
6383,57350,Quairading,1,Good,Good,0
6384,57350,Quairading,1,Good,Good,0
6385,51120,Bruce Rock,1,Good,Good,0
6386,51120,Bruce Rock,1,Good,Good,0
6390,56230,Murray,0.000002,Good,Good,1
6390,50560,Beverley,0.000003,Good,Good,1
6390,58680,Wandering,0.0065961,Poor,Good,1
6390,50630,Boddington,0.9933989,Good,Good,0
6391,50630,Boddington,0.0410942,Good,Good,0
6391,59170,Williams,0.9589058,Good,Good,0
6392,59170,Williams,0.0568339,Good,Good,0
6392,58890,West Arthur,0.9431661,Poor,Good,0
6393,58890,West Arthur,1,Poor,Good,0
6394,59320,Woodanilling,0.115859,Acceptable,Good,0
6394,58890,West Arthur,0.1266062,Poor,Good,0
6394,54550,Kojonup,0.7575348,Good,Good,0
6395,54550,Kojonup,1,Good,Good,0
6396,52240,Cranbrook,1,Good,Good,0
6397,57210,Plantagenet,1,Good,Good,0
6398,52730,Denmark,0.0000026,Good,Good,1
6398,55180,Manjimup,0.9999974,Good,Good,0
6401,53710,Goomalling,0.0235882,Poor,Good,0
6401,56730,Northam,0.9764118,Good,Good,0
6403,56730,Northam,1,Good,Good,0
6405,52450,Cunderdin,1,Good,Good,0
6407,52450,Cunderdin,1,Good,Good,0
6409,58190,Tammin,1,Good,Good,0
6410,54410,Kellerberrin,1,Good,Good,0
6411,54410,Kellerberrin,1,Good,Good,0
6412,54410,Kellerberrin,1,Good,Good,0
6413,55460,Merredin,1,Good,Good,0
6414,55460,Merredin,1,Good,Good,0
6415,55460,Merredin,1,Good,Good,0
6418,51120,Bruce Rock,1,Good,Good,0
6419,51120,Bruce Rock,1,Good,Good,0
6420,55460,Merredin,0.4941218,Good,Good,0
6420,56370,Narembeen,0.5058782,Good,Good,0
6421,59030,Westonia,0.1696856,Acceptable,Good,0
6421,55460,Merredin,0.8303144,Good,Good,0
6422,59030,Westonia,1,Acceptable,Good,0
6423,59030,Westonia,1,Acceptable,Good,0
6424,59360,Yilgarn,1,Good,Good,0
6425,59360,Yilgarn,1,Good,Good,0
6426,59360,Yilgarn,1,Good,Good,0
6427,59360,Yilgarn,1,Good,Good,0
6428,51120,Bruce Rock,1,Good,Good,0
6429,51960,Coolgardie,1,Good,Good,0
6430,54280,Kalgoorlie-Boulder,1,Good,Good,0
6431,54280,Kalgoorlie-Boulder,0.0909697,Good,Good,0
6431,55390,Menzies,0.3131662,Poor,Good,0
6431,56620,Ngaanyatjarraku,0.5958641,Poor,Good,0
6432,54280,Kalgoorlie-Boulder,1,Good,Good,0
6434,53080,Dundas,0.0140938,Good,Good,0
6434,54280,Kalgoorlie-Boulder,0.9859062,Good,Good,0
6436,55390,Menzies,1,Poor,Good,0
6437,55040,Leonora,1,Good,Good,0
6438,55040,Leonora,1,Good,Good,0
6440,55390,Menzies,0.0728324,Poor,Good,0
6440,54970,Laverton,0.9271676,Good,Good,0
6442,51960,Coolgardie,1,Good,Good,0
6443,53290,Esperance,0.0000182,Good,Good,1
6443,51960,Coolgardie,0.0867161,Good,Good,0
6443,53080,Dundas,0.9132657,Good,Good,0
6445,53290,Esperance,1,Good,Good,0
6446,53290,Esperance,1,Good,Good,0
6447,53290,Esperance,1,Good,Good,0
6448,53290,Esperance,1,Good,Good,0
6450,57420,Ravensthorpe,0.0105876,Good,Good,0
6450,53290,Esperance,0.9894124,Good,Good,0
6452,53290,Esperance,1,Good,Good,0
6460,53710,Goomalling,1,Poor,Good,0
6461,52940,Dowerin,1,Good,Good,0
6462,52940,Dowerin,1,Good,Good,0
6463,59330,Wyalkatchem,1,Good,Good,0
6465,52940,Dowerin,1,Good,Good,0
6466,59310,Wongan-Ballidu,1,Good,Good,0
6467,59310,Wongan-Ballidu,1,Good,Good,0
6468,55880,Mount Marshall,0.0000518,Good,Good,1
6468,52520,Dalwallinu,0.9999482,Good,Good,0
6470,54690,Koorda,1,Good,Good,0
6472,55880,Mount Marshall,1,Good,Good,0
6473,55880,Mount Marshall,0.4258745,Good,Good,0
6473,55950,Mukinbudin,0.5741255,Good,Good,0
6475,54690,Koorda,1,Good,Good,0
6476,55880,Mount Marshall,1,Good,Good,0
6477,55880,Mount Marshall,1,Good,Good,0
6479,59030,Westonia,0.0158274,Acceptable,Good,0
6479,55950,Mukinbudin,0.9841726,Good,Good,0
6480,55460,Merredin,1,Good,Good,0
6484,59360,Yilgarn,1,Good,Good,0
6485,59330,Wyalkatchem,1,Good,Good,0
6487,58400,Trayning,1,Good,Good,0
6488,58400,Trayning,1,Good,Good,0
6489,58400,Trayning,1,Good,Good,0
6490,56860,Nungarin,1,Good,Good,0
6501,51680,Chittering,1,Poor,Good,0
6502,58330,Toodyay,0.0000066,Acceptable,Good,1
6502,51680,Chittering,0.9999934,Poor,Good,0
6503,53570,Gingin,1,Good,Good,0
6504,51680,Chittering,1,Poor,Good,0
6505,51680,Chittering,1,Poor,Good,0
6506,58540,Victoria Plains,1,Acceptable,Good,0
6507,52590,Dandaragan,1,Good,Good,0
6509,58540,Victoria Plains,1,Acceptable,Good,0
6510,58540,Victoria Plains,0.0252637,Acceptable,Good,0
6510,55600,Moora,0.9747363,Good,Good,0
6511,52590,Dandaragan,1,Good,Good,0
6512,55600,Moora,1,Good,Good,0
6513,52030,Coorow,0.1758954,Good,Good,0
6513,55600,Moora,0.8241046,Good,Good,0
6514,52030,Coorow,1,Good,Good,0
6515,52030,Coorow,1,Good,Good,0
6516,52590,Dandaragan,1,Good,Good,0
6517,51470,Carnamah,1,Good,Good,0
6518,52030,Coorow,0.3296731,Good,Good,0
6518,51470,Carnamah,0.6703269,Good,Good,0
6519,58260,Three Springs,1,Good,Good,0
6521,52590,Dandaragan,1,Good,Good,0
6522,55530,Mingenew,1,Good,Good,0
6525,54060,Irwin,1,Good,Good,0
6528,53800,Greater Geraldton,1,Good,Good,0
6530,51610,Chapman Valley,0.0048572,Poor,Good,1
6530,53800,Greater Geraldton,0.9951428,Good,Good,0
6532,57770,Shark Bay,0.0056955,Good,Good,1
6532,56790,Northampton,0.019928,Good,Good,0
6532,51610,Chapman Valley,0.2016626,Poor,Good,0
6532,53800,Greater Geraldton,0.7727139,Good,Good,0
6535,56790,Northampton,1,Good,Good,0
6536,56790,Northampton,1,Good,Good,0
6537,,,0.0000102,Poor,Good,4
6537,57770,Shark Bay,0.9999898,Good,Good,0
6556,59370,York,0.0000026,Good,Good,1
6556,56090,Mundaring,0.9999974,Acceptable,Good,0
6558,56090,Mundaring,1,Acceptable,Good,0
6560,56730,Northam,1,Good,Good,0
6562,56730,Northam,1,Good,Good,0
6564,56730,Northam,1,Good,Good,0
6566,58330,Toodyay,1,Acceptable,Good,0
6567,58330,Toodyay,1,Acceptable,Good,0
6568,58330,Toodyay,0.2946799,Acceptable,Good,0
6568,58540,Victoria Plains,0.7053201,Acceptable,Good,0
6569,58540,Victoria Plains,1,Acceptable,Good,0
6571,58540,Victoria Plains,1,Acceptable,Good,0
6572,58540,Victoria Plains,1,Acceptable,Good,0
6574,55600,Moora,1,Good,Good,0
6575,55600,Moora,1,Good,Good,0
6603,53710,Goomalling,0.0685034,Poor,Good,0
6603,59310,Wongan-Ballidu,0.9314966,Good,Good,0
6605,59310,Wongan-Ballidu,1,Good,Good,0
6606,59310,Wongan-Ballidu,1,Good,Good,0
6608,52520,Dalwallinu,1,Good,Good,0
6609,55600,Moora,0.0017799,Good,Good,1
6609,52520,Dalwallinu,0.9982201,Good,Good,0
6612,59350,Yalgoo,0.1676442,Acceptable,Good,0
6612,52520,Dalwallinu,0.8323558,Good,Good,0
6613,52520,Dalwallinu,1,Good,Good,0
6614,57000,Perenjori,1,Good,Good,0
6616,57000,Perenjori,1,Good,Good,0
6620,57000,Perenjori,1,Good,Good,0
6623,57000,Perenjori,0.0559351,Good,Good,0
6623,55670,Morawa,0.9440649,Good,Good,0
6625,55670,Morawa,1,Good,Good,0
6627,55670,Morawa,1,Good,Good,0
6628,53800,Greater Geraldton,1,Good,Good,0
6630,56160,Murchison,0.0731312,Poor,Good,0
6630,53800,Greater Geraldton,0.9268688,Good,Good,0
6631,53800,Greater Geraldton,1,Good,Good,0
6632,53800,Greater Geraldton,1,Good,Good,0
6635,56160,Murchison,0.1785264,Poor,Good,0
6635,59350,Yalgoo,0.8214736,Acceptable,Good,0
6638,55810,Mount Magnet,1,Good,Good,0
6639,57630,Sandstone,1,Good,Good,0
6640,56160,Murchison,0.0000469,Poor,Good,1
6640,52380,Cue,0.9999531,Good,Good,0
6642,55250,Meekatharra,1,Good,Good,0
6646,59250,Wiluna,1,Good,Good,0
6701,57770,Shark Bay,0.0000079,Good,Good,1
6701,53360,Exmouth,0.000334,Good,Good,1
6701,58470,Upper Gascoyne,0.0005248,Good,Good,1
6701,51540,Carnarvon,0.9991333,Good,Good,0
6705,50250,Ashburton,0.0040363,Good,Good,1
6705,51540,Carnarvon,0.0097113,Good,Good,1
6705,58470,Upper Gascoyne,0.9862524,Good,Good,0
6707,50250,Ashburton,0.000489,Good,Good,1
6707,53360,Exmouth,0.999511,Good,Good,0
6710,50250,Ashburton,1,Good,Good,0
6712,50250,Ashburton,1,Good,Good,0
6713,,,0.0229277,Poor,Good,2
6713,54310,Karratha,0.9770723,Good,Good,0
6714,54310,Karratha,1,Good,Good,0
6716,50250,Ashburton,1,Good,Good,0
6718,54310,Karratha,1,Good,Good,0
6720,,,0.0000044,Poor,Good,4
6720,54310,Karratha,0.9999956,Good,Good,0
6721,54310,Karratha,0.0003749,Good,Good,1
6721,53220,East Pilbara,0.0072607,Good,Good,1
6721,57280,Port Hedland,0.9923644,Good,Good,0
6722,57280,Port Hedland,1,Good,Good,0
6725,52800,Derby-West Kimberley,0.0006219,Good,Good,1
6725,53220,East Pilbara,0.0090754,Good,Good,1
6725,50980,Broome,0.9903027,Good,Good,0
6726,50980,Broome,1,Good,Good,0
6728,50980,Broome,0.0000012,Good,Good,1
6728,53220,East Pilbara,0.0189601,Good,Good,0
6728,52800,Derby-West Kimberley,0.9810387,Good,Good,0
6740,52800,Derby-West Kimberley,0.0000068,Good,Good,1
6740,59340,Wyndham-East Kimberley,0.9999932,Good,Good,0
6743,52800,Derby-West Kimberley,0.0000031,Good,Good,1
6743,53920,Halls Creek,0.0714852,Acceptable,Good,0
6743,59340,Wyndham-East Kimberley,0.9285116,Good,Good,0
6751,58470,Upper Gascoyne,0.0000004,Good,Good,1
6751,51540,Carnarvon,0.0000005,Good,Good,1
6751,53220,East Pilbara,0.0000007,Good,Good,1
6751,50250,Ashburton,0.9999983,Good,Good,0
6753,53220,East Pilbara,1,Good,Good,0
6754,50250,Ashburton,1,Good,Good,0
6758,53220,East Pilbara,1,Good,Good,0
6760,57280,Port Hedland,0.0632532,Good,Good,0
6760,53220,East Pilbara,0.9367468,Good,Good,0
6762,53220,East Pilbara,1,Good,Good,0
6765,53920,Halls Creek,0.0182362,Acceptable,Good,0
6765,52800,Derby-West Kimberley,0.9817638,Good,Good,0
6770,59340,Wyndham-East Kimberley,0.0000032,Good,Good,1
6770,52800,Derby-West Kimberley,0.0221048,Good,Good,0
6770,53920,Halls Creek,0.977892,Acceptable,Good,0
6798,51710,Christmas Island,1,Good,Good,0
6799,,,0.0000168,Poor,Good,4
6799,51860,Cocos Islands,0.9999832,Good,Good,0
7000,62810,Hobart,1,Good,Good,0
7004,62810,Hobart,1,Good,Good,0
7005,62810,Hobart,1,Good,Good,0
7007,63610,Kingborough,0.0012687,Good,Good,1
7007,62810,Hobart,0.9987313,Good,Good,0
7008,62610,Glenorchy,0.0077844,Good,Good,1
7008,62810,Hobart,0.9922156,Good,Good,0
7009,62610,Glenorchy,1,Good,Good,0
7010,62610,Glenorchy,1,Good,Good,0
7011,61510,Derwent Valley,0.0005117,Acceptable,Good,1
7011,62610,Glenorchy,0.9994883,Good,Good,0
7012,61510,Derwent Valley,0.0526561,Acceptable,Good,0
7012,62610,Glenorchy,0.9473439,Good,Good,0
7015,61410,Clarence,1,Good,Good,0
7016,61410,Clarence,1,Good,Good,0
7017,65010,Southern Midlands,0.0163313,Poor,Good,0
7017,61410,Clarence,0.1469551,Good,Good,0
7017,60410,Brighton,0.8367136,Poor,Good,0
7018,61410,Clarence,1,Good,Good,0
7019,61410,Clarence,1,Good,Good,0
7020,61410,Clarence,1,Good,Good,0
7021,61410,Clarence,1,Good,Good,0
7022,61410,Clarence,1,Good,Good,0
7023,61410,Clarence,1,Good,Good,0
7024,61410,Clarence,1,Good,Good,0
7025,61410,Clarence,1,Good,Good,0
7026,61410,Clarence,0.1278035,Good,Good,0
7026,65010,Southern Midlands,0.8721965,Poor,Good,0
7027,65010,Southern Midlands,1,Poor,Good,0
7030,64610,Northern Midlands,0.0000005,Good,Good,1
7030,61510,Derwent Valley,0.0200046,Acceptable,Good,0
7030,61010,Central Highlands (Tas.),0.0448271,Poor,Good,0
7030,62610,Glenorchy,0.0770412,Good,Good,0
7030,65010,Southern Midlands,0.1624641,Poor,Good,0
7030,60410,Brighton,0.6956625,Poor,Good,0
7050,62810,Hobart,0.0041456,Good,Good,1
7050,63610,Kingborough,0.9958544,Good,Good,0
7052,63610,Kingborough,1,Good,Good,0
7053,63610,Kingborough,1,Good,Good,0
7054,61510,Derwent Valley,0.0000036,Acceptable,Good,1
7054,63010,Huon Valley,0.0000042,Good,Good,1
7054,62610,Glenorchy,0.0000057,Good,Good,1
7054,62810,Hobart,0.0977277,Good,Good,0
7054,63610,Kingborough,0.9022587,Good,Good,0
7055,63610,Kingborough,1,Good,Good,0
7109,61510,Derwent Valley,0.0000013,Acceptable,Good,1
7109,63610,Kingborough,0.0193782,Good,Good,0
7109,63010,Huon Valley,0.9806205,Good,Good,0
7112,63610,Kingborough,0.0000029,Good,Good,1
7112,63010,Huon Valley,0.9999971,Good,Good,0
7113,63010,Huon Valley,1,Good,Good,0
7116,61010,Central Highlands (Tas.),0.0000131,Poor,Good,1
7116,65610,West Coast,0.0000409,Good,Good,1
7116,61510,Derwent Valley,0.0001049,Acceptable,Good,1
7116,63010,Huon Valley,0.9998411,Good,Good,0
7117,63010,Huon Valley,1,Good,Good,0
7119,65010,Southern Midlands,1,Poor,Good,0
7120,64610,Northern Midlands,0.0063474,Good,Good,1
7120,62410,Glamorgan-Spring Bay,0.0103445,Acceptable,Good,0
7120,65010,Southern Midlands,0.9833081,Poor,Good,0
7139,61510,Derwent Valley,1,Acceptable,Good,0
7140,65610,West Coast,0.0000004,Good,Good,1
7140,60410,Brighton,0.0000008,Poor,Good,1
7140,63010,Huon Valley,0.0000008,Good,Good,1
7140,64210,Meander Valley,0.0000014,Poor,Good,1
7140,65010,Southern Midlands,0.0000017,Poor,Good,1
7140,61010,Central Highlands (Tas.),0.1310705,Poor,Good,0
7140,61510,Derwent Valley,0.8689244,Acceptable,Good,0
7150,63010,Huon Valley,0.1180873,Good,Good,0
7150,63610,Kingborough,0.8819127,Good,Good,0
7155,63610,Kingborough,1,Good,Good,0
7162,63610,Kingborough,1,Good,Good,0
7163,63010,Huon Valley,0.0000255,Good,Good,1
7163,63610,Kingborough,0.9999745,Good,Good,0
7170,61410,Clarence,1,Good,Good,0
7171,64810,Sorell,1,Good,Good,0
7172,62410,Glamorgan-Spring Bay,0.0013553,Acceptable,Good,1
7172,65010,Southern Midlands,0.0018422,Poor,Good,1
7172,61410,Clarence,0.0103993,Good,Good,0
7172,64810,Sorell,0.9864032,Good,Good,0
7173,64810,Sorell,1,Good,Good,0
7174,64810,Sorell,1,Good,Good,0
7175,64810,Sorell,1,Good,Good,0
7176,64810,Sorell,1,Good,Good,0
7177,65210,Tasman,0.0132297,Good,Good,0
7177,64810,Sorell,0.9867703,Good,Good,0
7178,65210,Tasman,1,Good,Good,0
7179,65210,Tasman,1,Good,Good,0
7180,65210,Tasman,1,Good,Good,0
7182,65210,Tasman,1,Good,Good,0
7183,65210,Tasman,1,Good,Good,0
7184,65210,Tasman,1,Good,Good,0
7185,65210,Tasman,1,Good,Good,0
7186,65210,Tasman,1,Good,Good,0
7187,65210,Tasman,1,Good,Good,0
7190,65010,Southern Midlands,0.0185956,Poor,Good,0
7190,62410,Glamorgan-Spring Bay,0.9814044,Acceptable,Good,0
7209,62410,Glamorgan-Spring Bay,0.0000235,Acceptable,Good,1
7209,64610,Northern Midlands,0.9999765,Good,Good,0
7210,62410,Glamorgan-Spring Bay,0.0037509,Acceptable,Good,1
7210,64610,Northern Midlands,0.9962491,Good,Good,0
7211,64610,Northern Midlands,1,Good,Good,0
7212,60210,Break O'Day,0.0000056,Acceptable,Good,1
7212,64010,Launceston,0.0936966,Acceptable,Good,0
7212,64610,Northern Midlands,0.9062978,Good,Good,0
7213,62410,Glamorgan-Spring Bay,0.0000992,Acceptable,Good,1
7213,60210,Break O'Day,0.0090369,Acceptable,Good,1
7213,64610,Northern Midlands,0.9908639,Good,Good,0
7214,61810,Dorset,0.0000321,Good,Good,1
7214,60210,Break O'Day,0.9999679,Acceptable,Good,0
7215,64610,Northern Midlands,0.0000012,Good,Good,1
7215,62410,Glamorgan-Spring Bay,0.3926213,Acceptable,Good,0
7215,60210,Break O'Day,0.6073775,Acceptable,Good,0
7216,60210,Break O'Day,1,Acceptable,Good,0
7248,64010,Launceston,1,Acceptable,Good,0
7249,64610,Northern Midlands,0.0003108,Good,Good,1
7249,64010,Launceston,0.9996892,Acceptable,Good,0
7250,64210,Meander Valley,0.1385246,Poor,Good,0
7250,65810,West Tamar,0.2000327,Poor,Good,0
7250,64010,Launceston,0.6614427,Acceptable,Good,0
7252,64010,Launceston,0.4284302,Acceptable,Good,0
7252,62210,George Town,0.5715698,Acceptable,Good,0
7253,62210,George Town,1,Acceptable,Good,0
7254,61810,Dorset,0.0477353,Good,Good,0
7254,62210,George Town,0.3045977,Acceptable,Good,0
7254,64010,Launceston,0.6476671,Acceptable,Good,0
7255,62010,Flinders (Tas.),1,Good,Good,0
7256,,,0.0000001,Poor,Good,4
7256,63410,King Island,0.9999999,Good,Good,0
7257,62010,Flinders (Tas.),1,Good,Good,0
7258,64610,Northern Midlands,0.208243,Good,Good,0
7258,64010,Launceston,0.791757,Acceptable,Good,0
7259,61810,Dorset,0.00002,Good,Good,1
7259,64010,Launceston,0.99998,Acceptable,Good,0
7260,64010,Launceston,0.0000061,Acceptable,Good,1
7260,61810,Dorset,0.9999939,Good,Good,0
7261,61810,Dorset,1,Good,Good,0
7262,61810,Dorset,1,Good,Good,0
7263,61810,Dorset,1,Good,Good,0
7264,60210,Break O'Day,0.1724696,Acceptable,Good,0
7264,61810,Dorset,0.8275304,Good,Good,0
7265,61810,Dorset,1,Good,Good,0
7267,62210,George Town,0.0037657,Acceptable,Good,1
7267,64010,Launceston,0.9962343,Acceptable,Good,0
7268,61810,Dorset,0.0000118,Good,Good,1
7268,64010,Launceston,0.9999882,Acceptable,Good,0
7270,63810,Latrobe (Tas.),0.0000046,Good,Good,1
7270,65810,West Tamar,0.9999954,Poor,Good,0
7275,64210,Meander Valley,0.0000059,Poor,Good,1
7275,63810,Latrobe (Tas.),0.001484,Good,Good,1
7275,65810,West Tamar,0.9985101,Poor,Good,0
7276,65810,West Tamar,1,Poor,Good,0
7277,64210,Meander Valley,0.0014007,Poor,Good,1
7277,65810,West Tamar,0.9985993,Poor,Good,0
7290,64210,Meander Valley,1,Poor,Good,0
7291,64210,Meander Valley,1,Poor,Good,0
7292,65810,West Tamar,0.0000464,Poor,Good,1
7292,64210,Meander Valley,0.9999536,Poor,Good,0
7300,64610,Northern Midlands,1,Good,Good,0
7301,64210,Meander Valley,0.0152871,Poor,Good,0
7301,64610,Northern Midlands,0.9847129,Good,Good,0
7302,64210,Meander Valley,0.2690085,Poor,Good,0
7302,64610,Northern Midlands,0.7309915,Good,Good,0
7303,65810,West Tamar,0.0095823,Poor,Good,1
7303,64210,Meander Valley,0.9904177,Poor,Good,0
7304,65810,West Tamar,0.0000016,Poor,Good,1
7304,63210,Kentish,0.0019327,Acceptable,Good,1
7304,61010,Central Highlands (Tas.),0.006305,Poor,Good,1
7304,64210,Meander Valley,0.9917607,Poor,Good,0
7305,63810,Latrobe (Tas.),0.015016,Good,Good,0
7305,63210,Kentish,0.984984,Acceptable,Good,0
7306,65410,Waratah-Wynyard,0.0000008,Good,Good,1
7306,60810,Central Coast (Tas.),0.0000023,Good,Good,1
7306,65610,West Coast,0.0000059,Good,Good,1
7306,64210,Meander Valley,0.0000063,Poor,Good,1
7306,63210,Kentish,0.9999848,Acceptable,Good,0
7307,64210,Meander Valley,0.0000008,Poor,Good,1
7307,61610,Devonport,0.0005936,Good,Good,1
7307,63810,Latrobe (Tas.),0.9994055,Good,Good,0
7310,63810,Latrobe (Tas.),0.0195643,Good,Good,0
7310,60810,Central Coast (Tas.),0.0317825,Good,Good,0
7310,63210,Kentish,0.0381797,Acceptable,Good,0
7310,61610,Devonport,0.9104735,Good,Good,0
7315,63210,Kentish,0.0000006,Acceptable,Good,1
7315,61610,Devonport,0.0035855,Good,Good,1
7315,60810,Central Coast (Tas.),0.9964138,Good,Good,0
7316,60610,Burnie,0.010394,Good,Good,0
7316,60810,Central Coast (Tas.),0.989606,Good,Good,0
7320,60610,Burnie,1,Good,Good,0
7321,63210,Kentish,0.000001,Acceptable,Good,1
7321,65610,West Coast,0.0405584,Good,Good,0
7321,61210,Circular Head,0.159946,Good,Good,0
7321,65410,Waratah-Wynyard,0.2434371,Good,Good,0
7321,60610,Burnie,0.5560575,Good,Good,0
7322,65410,Waratah-Wynyard,1,Good,Good,0
7325,60610,Burnie,0.0000011,Good,Good,1
7325,61210,Circular Head,0.0000078,Good,Good,1
7325,65410,Waratah-Wynyard,0.9999911,Good,Good,0
7330,61210,Circular Head,1,Good,Good,0
7331,61210,Circular Head,1,Good,Good,0
7466,65610,West Coast,1,Good,Good,0
7467,65610,West Coast,1,Good,Good,0
7468,65610,West Coast,1,Good,Good,0
7469,65610,West Coast,1,Good,Good,0
7470,65610,West Coast,1,Good,Good,0
NA,49399,Unincorporated SA,0.0000001,Poor,Good,1
NA,30250,Aurukun,0.0000049,Poor,Good,1
NA,37600,Yarrabah,0.0000049,Poor,Good,1
NA,74560,Wagait,0.0000049,Poor,Good,1
NA,13800,Hawkesbury,0.0000065,Acceptable,Good,1
NA,16100,Oberon,0.0000073,Acceptable,Good,1
NA,34420,Kowanyama,0.0000088,Poor,Good,1
NA,36070,Pormpuraaw,0.0000097,Poor,Good,1
NA,63010,Huon Valley,0.0000097,Good,Good,1
NA,72300,Litchfield,0.0000097,Acceptable,Good,1
NA,89399,Unincorporated ACT,0.0000097,Good,Good,1
NA,17150,Sutherland,0.0000113,Good,Good,1
NA,15240,Mid-Coast,0.0000129,Good,Good,1
NA,31900,Burdekin,0.0000146,Good,Good,1
NA,74660,West Arnhem,0.0000152,Poor,Good,1
NA,36960,Torres Strait Island,0.0000153,Poor,Good,1
NA,62410,Glamorgan-Spring Bay,0.0000163,Acceptable,Good,1
NA,14870,Lithgow,0.0000218,Good,Good,1
NA,35670,Napranum,0.0000234,Poor,Good,1
NA,14650,Lake Macquarie,0.0000275,Good,Good,1
NA,14500,Ku-ring-gai,0.0000453,Good,Good,1
NA,15350,Mosman,0.0000855,Good,Good,1
NA,10900,Blue Mountains,0.0001038,Good,Good,1
NA,18400,Wollondilly,0.0001262,Poor,Good,1
NA,16950,Shoalhaven,0.0001489,Good,Good,1
NA,34530,Livingstone,0.0001838,Acceptable,Good,1
NA,18250,Willoughby,0.0001894,Acceptable,Good,1
NA,16400,Port Stephens,0.0002039,Acceptable,Good,1
NA,31820,Bundaberg,0.0002857,Good,Good,1
NA,33430,Gold Coast,0.0003085,Good,Good,1
NA,61210,Circular Head,0.0003527,Good,Good,1
NA,33220,Fraser Coast,0.0006437,Good,Good,1
NA,35780,Northern Peninsula Area,0.0009735,Good,Good,1
NA,34830,Mapoon,0.0009873,Poor,Good,1
NA,36950,Torres,0.0011896,Poor,Good,1
NA,63210,Kentish,0.0019535,Acceptable,Good,1
NA,16550,Randwick,0.0019875,Good,Good,1
NA,35250,Mornington,0.0040984,Poor,Good,1
NA,10500,Bayside (NSW),0.0049614,Acceptable,Good,1
NA,65610,West Coast,0.0061373,Good,Good,1
NA,32270,Central Highlands (Qld),0.0068073,Acceptable,Good,1
NA,36370,Rockhampton,0.0068073,Acceptable,Good,1
NA,15990,Northern Beaches,0.0069456,Good,Good,1
NA,37010,Townsville,0.007431,Good,Good,1
NA,65410,Waratah-Wynyard,0.0102312,Good,Good,0
NA,32250,Carpentaria,0.0121435,Good,Good,0
NA,32500,Cook,0.0127463,Poor,Good,0
NA,31950,Burke,0.0186507,Poor,Good,0
NA,37340,Whitsunday,0.0191774,Good,Good,0
NA,34770,Mackay,0.0198354,Good,Good,0
NA,79399,Unincorporated NT,0.0214521,Poor,Good,0
NA,33360,Gladstone,0.0613922,Good,Good,0
NA,,,0.1399338,Poor,Good,2
NA,73600,Roper Gulf,0.631246,Poor,Good,0
,19799,Migratory - Offshore - Shipping (NSW),,NA,Good,3
,19499,No usual address (NSW),,NA,Good,3
,29799,Migratory - Offshore - Shipping (Vic.),,NA,Good,3
,29499,No usual address (Vic.),,NA,Good,3
,39799,Migratory - Offshore - Shipping (Qld),,NA,Good,3
,39499,No usual address (Qld),,NA,Good,3
,49799,Migratory - Offshore - Shipping (SA),,NA,Good,3
,49499,No usual address (SA),,NA,Good,3
